step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,hour_of_day,account_open_step_orig,isFraud,velocity_24h,is_new_beneficiary,rule_flagged,amount_vs_sender_avg,drain_ratio,account_age_steps,suspicion_score,shap_amount,shap_amount_vs_sender_avg,shap_drain_ratio,shap_velocity_24h,shap_is_new_beneficiary,shap_hour_of_day,shap_account_age_steps
342,TRANSFER,7852.64,C100146,31849.73,23997.09,C101653,233961.45,241814.09,6,706,0,2,1,1,0.9781407592763086,0.24655279652292186,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
342,TRANSFER,21298.94,C101846,88187.23,66888.3,C100050,247766.18,269065.12,6,457,0,0,1,1,1.393620077991646,0.24151954880542228,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
342,TRANSFER,3309.09,C100358,421307.18,417998.09,C101658,33245.53,36554.62,6,355,0,1,1,1,0.5155636488089308,0.007854340388882051,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
342,TRANSFER,13405.42,C100750,157912.32,144506.9,C100337,268721.46,282126.88,6,592,0,2,1,1,0.8838599569259515,0.08489153981145993,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
342,TRANSFER,316120.44,C100846,379344.53,63224.09,C100888,61289.68,377410.13,6,554,0,1,1,1,0.9847353035980787,0.8333333289397898,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
342,TRANSFER,1458691.03,C100626,500662.9,0.0,C100171,27089.46,1485780.49,16,79,0,5,1,1,23.208697581777166,2.0,263,1.8,0.20867816,-1.0908904,1.7939361,-1.2259204,-1.5821927,-1.7519358,-0.4064293
342,TRANSFER,31637.22,C101580,214061.8,182424.58,C100956,186739.13,218376.35,6,355,0,0,1,1,0.8730108129434121,0.14779479570852905,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
342,TRANSFER,18593.34,C101906,22312.01,3718.67,C100303,58592.42,77185.76,6,488,0,0,1,1,0.12340731618143766,0.8333332586351477,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
342,TRANSFER,34376.94,C100938,60991.76,26614.82,C101881,533886.55,568263.49,6,568,0,1,1,1,0.2997297972506462,0.5636325300335652,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
342,TRANSFER,56083.67,C101149,131528.54,75444.87,C101053,90135.94,146219.61,6,567,0,2,1,1,1.5150633620744223,0.4263992438447199,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
342,TRANSFER,1369837.19,C101449,94343.15,0.0,MULE250958,0.0,1369837.19,2,159,1,4,0,1,23.337413305489708,2.0,183,100.0,0.95569676,0.34412372,2.0490434,0.15055734,3.7529297,4.025243,-0.03353341
342,TRANSFER,8410.1,C100385,47244.82,38834.72,C101424,2891647.43,2900057.53,6,609,0,1,1,1,1.459170240121987,0.17801104967698048,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
342,TRANSFER,14147.45,C100069,78025.8,63878.35,C101760,57933.68,72081.14,6,474,0,1,1,1,1.2490388579166798,0.18131758982285348,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
342,TRANSFER,760.32,C100829,1968362.24,1967601.92,C101282,50584.24,51344.56,6,422,0,1,1,1,0.7828880529393999,0.00038627036454428227,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
342,TRANSFER,10208.58,C100216,100060.8,89852.21,C101345,74694.32,84902.9,6,533,0,1,1,1,0.4309451668011372,0.10202376954811475,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
342,TRANSFER,51521.19,C101135,61825.42,10304.24,C101833,38959.33,90480.52,6,618,0,0,1,1,1.1287843212706659,0.833333441163845,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
342,TRANSFER,22402.9,C101771,26883.48,4480.58,C101389,53476.55,75879.45,6,615,0,0,1,1,1.4891771262513303,0.8333333333333334,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
342,TRANSFER,14487.8,C100256,147030.39,132542.59,C100739,524649.19,539136.99,6,411,0,2,1,1,0.7468655395851258,0.09853609175626887,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
342,TRANSFER,6704.41,C101453,234560.88,227856.47,C100100,134321.37,141025.78,6,371,0,2,1,1,0.7284192628625533,0.02858281397989298,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
343,TRANSFER,72513.15,C100925,290182.8,217669.65,C100880,142442.86,214956.01,7,439,0,1,1,1,0.8576473295904398,0.24988782932689324,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
343,TRANSFER,21977.8,C101498,74776.87,52799.07,C101951,1724819.98,1746797.78,7,342,0,0,1,1,0.2473524860149264,0.2939117403550055,1,0.0,-2.3880923,-1.6530298,-3.7581031,-0.61087686,-0.6987975,-2.6518826,-0.1919473
343,TRANSFER,1595691.99,C100296,2163030.76,567338.76,C101180,30198.09,1625890.08,19,-336,0,1,1,1,13.237269272831899,0.7377111872417386,679,2.7,3.9093642,0.57929826,-5.0848923,0.14365993,-0.69304943,-3.152384,0.6767527
343,TRANSFER,25249.82,C101337,177298.43,152048.62,C101149,131528.54,156778.36,7,624,0,0,1,1,0.29187514856702346,0.1424142334480909,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,39258.3,C101625,1117417.46,1078159.15,C100173,22927.11,62185.42,7,572,0,1,1,1,0.9432072961853337,0.03513306477240834,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
343,TRANSFER,1391505.72,C100908,23413.3,0.0,C100102,41915.74,1433421.45,14,-346,0,6,1,1,19.49893547563779,2.0,689,2.0,0.49015284,-1.1795415,1.7674199,-1.4034258,-1.6437857,-2.5402055,0.5890507
343,TRANSFER,11252.55,C101674,19279.15,8026.6,C100731,20695.64,31948.19,7,554,0,2,1,1,1.0389787886401982,0.5836642175614588,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
343,TRANSFER,1829.3,C101703,38660.39,36831.09,C100372,86014.1,87843.39,7,476,0,1,1,1,1.324956375038722,0.04731716363958046,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
343,TRANSFER,7302.22,C100834,178424.59,171122.38,C100388,379919.08,387221.29,7,449,0,0,1,1,1.13060691381636,0.040926085356284135,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,4164.55,C100389,93527.03,89362.48,C101720,104343.53,108508.08,7,713,0,0,1,1,0.05814822267013804,0.04452776913797006,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,2382609.07,C100658,79544.5,0.0,MULE281791,0.0,2382609.07,1,-208,1,1,1,1,14.955399453928509,2.0,551,100.0,3.768899,1.4045873,2.4122036,0.11884889,-0.35281092,3.2531261,-0.3206203
343,TRANSFER,14219.6,C101025,100296.29,86076.69,C100235,28205.35,42424.95,7,545,0,0,1,1,0.1013250720013746,0.14177593209080816,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,67213.0,C100349,242643.46,175430.47,C100924,43848.86,111061.85,7,467,0,2,1,1,1.101139904555989,0.27700313867927867,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
343,TRANSFER,34965.19,C101921,67551.81,32586.62,C101180,30198.09,65163.28,7,496,0,0,1,1,0.9437754915424685,0.517605523819421,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,13540.83,C100287,1518018.67,1504477.84,C100540,175657.15,189197.98,7,559,0,1,1,1,0.2520748734881368,0.008920068157000994,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
343,TRANSFER,24940.2,C100980,88638.63,63698.43,C101064,69697.59,94637.8,7,322,0,3,1,1,1.0735838083853368,0.2813694209849588,21,0.0,-2.4902263,-1.3595194,-3.3898907,0.0035682926,-0.842799,-2.0606804,-0.05704718
343,TRANSFER,13040.68,C100699,35088.24,22047.55,C101004,71794.84,84835.52,7,612,0,0,1,1,1.1310942403134465,0.3716538646566485,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,12725.25,C101718,170477.42,157752.16,C101981,72637.19,85362.45,7,570,0,0,1,1,0.628211860308174,0.0746447828691917,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,6478.56,C100625,81948.01,75469.45,C101863,708766.32,715244.88,7,621,0,0,1,1,0.8802722970488176,0.07905695330490638,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
343,TRANSFER,38011.64,C100215,100375.94,62364.31,C100884,98488.78,136500.42,7,483,0,1,1,1,0.5248637354137741,0.37869274250383106,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
343,TRANSFER,11221.38,C100625,81948.01,70726.62,C101341,246949.04,258170.43,7,621,0,0,1,1,1.5247014689464418,0.13693291636978128,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
344,TRANSFER,14202.4,C101021,598081.93,583879.54,C101702,40569.74,54772.14,8,353,0,0,1,1,0.7867883261820328,0.02374657933571074,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
344,TRANSFER,6639.29,C100776,192354.33,185715.04,C101500,73700.61,80339.9,8,559,0,0,1,1,1.357668396436794,0.03451593733294177,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
344,TRANSFER,30926.51,C100434,73781.05,42854.53,C101148,832396.21,863322.72,8,572,0,1,1,1,0.30971754534544743,0.4191660324703972,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
344,TRANSFER,1321825.58,C101884,39863.8,0.0,C100540,175657.15,1497482.73,10,-52,0,1,1,1,19.47696361693152,2.0,396,28.6,1.0993739,-0.25425556,1.7464755,0.24535465,-1.0977381,-2.6786213,-0.010239434
344,TRANSFER,14560.96,C100523,17473.15,2912.19,C101571,253202.58,267763.54,8,343,0,0,1,1,1.1850727737464086,0.8333334287177755,1,0.0,-2.3880923,-1.6530298,-3.7581031,-0.61087686,-0.6987975,-2.6518826,-0.1919473
344,TRANSFER,809.21,C100919,294956.41,294147.21,C100512,127956.5,128765.7,8,324,0,0,1,1,0.4440172000582846,0.002743490131304487,20,0.0,-2.3880923,-1.6598232,-3.7581031,-0.61087686,-0.6987975,-2.634504,-0.16082121
344,TRANSFER,33556.72,C100210,254860.64,221303.93,C101846,88187.23,121743.95,8,591,0,0,1,1,0.23372048851115682,0.13166693766444282,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
344,TRANSFER,54430.5,C100273,293628.89,239198.38,C101897,846680.16,901110.66,8,690,0,1,1,1,0.34048156244175454,0.18537174594775058,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
344,TRANSFER,11440.18,C100685,116938.43,105498.25,C100691,28611.42,40051.6,8,511,0,1,1,1,0.08129125815807235,0.09783079865190597,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
344,TRANSFER,5245.02,C101693,20196.33,14951.31,C100708,141876.16,147121.19,8,547,0,2,1,1,0.6259102039716103,0.2597016388621101,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
344,TRANSFER,92548.13,C101338,111057.76,18509.63,C101941,68513.86,161061.99,8,511,0,0,1,1,0.49846936918969836,0.8333333033189217,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
344,TRANSFER,74304.39,C101878,89165.27,14860.88,C100655,48868.98,123173.37,8,453,0,2,1,1,0.5238500918446013,0.8333333146414518,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
344,TRANSFER,7782.88,C100471,58695.64,50912.76,C101418,116299.35,124082.23,8,622,0,1,1,1,0.8382235292514317,0.13259724231646508,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
344,TRANSFER,66535.91,C101471,79843.09,13307.18,C101754,75139.02,141674.92,8,608,0,2,1,1,1.4980545873522273,0.833333354207609,0,0.0,-2.5982978,-1.2960657,-3.47151,-0.35090783,-0.76111835,-2.3594697,-0.14507683
344,TRANSFER,23033.2,C101656,74651.0,51617.79,C100532,132404.69,155437.89,8,388,0,1,1,1,0.29285355155523485,0.3085450965157868,0,0.0,-2.5943441,-1.4646981,-3.7594745,0.19323318,-0.7246261,-2.5989926,-0.15695137
344,TRANSFER,1989122.66,C100746,346369.95,0.0,MULE698789,0.0,1989122.66,4,-60,1,3,0,1,11.468132708436375,2.0,404,100.0,3.8601542,-0.797023,2.1239076,-0.1072878,2.5430605,2.9296925,-0.118831046
344,TRANSFER,16710.55,C100878,36404.84,19694.29,C100401,320048.89,336759.44,8,545,0,0,1,1,0.2061710575288976,0.4590200094273179,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
344,TRANSFER,182609.89,C101616,412467.35,229857.46,C101401,265647.49,448257.38,8,586,0,0,1,1,0.6796098174832349,0.4427256848329935,0,0.0,-2.3673913,-1.6530298,-3.7581031,-0.6128197,-0.6993303,-2.6518826,-0.21017267
344,TRANSFER,9809.17,C101600,315493.93,305684.76,C101816,91549.21,101358.38,8,328,0,0,1,1,0.19767582878623666,0.031091469810528526,16,0.0,-2.3880923,-1.6598232,-3.7581031,-0.61087686,-0.6987975,-2.634504,-0.16082121
344,TRANSFER,1163016.79,C101040,447596.32,0.0,C100491,42526.37,1205543.16,19,488,0,1,1,1,24.85450613117178,2.0,0,0.2,-0.60645396,-1.0525523,1.7582452,0.19507492,-1.2263353,-5.198602,-0.11244941
344,TRANSFER,32754.88,C100980,88638.63,55883.75,C101414,26186.46,58941.34,8,322,0,4,1,1,1.409977017570216,0.36953278722832245,22,0.0,-2.4907455,-1.3282439,-3.3579998,0.048303876,-0.83982784,-2.0606804,-0.0063509196
345,TRANSFER,961.05,C101381,145781.13,144820.08,C101473,191093.9,192054.95,9,679,0,1,1,1,0.0263592651973771,0.006592417002118175,0,0.0,-2.5943441,-1.4526827,-3.7594745,0.19323318,-0.7246261,-2.6110082,-0.15695137
345,TRANSFER,2664.02,C100128,163856.58,161192.56,C101656,74651.0,77315.02,9,328,0,1,1,1,0.3878508172294953,0.016258242421512765,17,0.0,-2.608767,-1.4594762,-3.7594745,0.19203712,-0.7240934,-2.5936294,-0.110738836
345,TRANSFER,19476.72,C101118,36718.76,17242.04,C101896,19115.46,38592.18,9,330,0,0,1,1,0.25784784441689895,0.5304296768191519,15,0.0,-2.3880923,-1.6478076,-3.7581031,-0.61087686,-0.6987975,-2.6465197,-0.16082121
345,TRANSFER,12586.39,C101134,52480.24,39893.85,C101433,112261.48,124847.87,9,502,0,2,1,1,0.11575784711684413,0.2398310297361445,0,0.0,-2.5982978,-1.2840501,-3.47151,-0.35090783,-0.76111835,-2.3714848,-0.14507683
345,TRANSFER,6497.19,C100492,247495.22,240998.03,C101347,122162.74,128659.92,9,591,0,0,1,1,0.6444053848215578,0.02625177973134188,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,22605.33,C100371,74152.3,51546.97,C101363,32403.15,55008.48,9,354,0,0,1,1,0.44566175610308406,0.304850018138345,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,9688.98,C100892,88184.09,78495.1,C100025,16878.99,26567.98,9,623,0,0,1,1,1.0298143364396413,0.10987220030279839,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,13689.92,C100574,90412.52,76722.59,C101607,574754.45,588444.37,9,447,0,2,1,1,0.9625453250143103,0.15141619766819905,0,0.0,-2.5982978,-1.2840501,-3.47151,-0.35090783,-0.76111835,-2.3714848,-0.14507683
345,TRANSFER,31433.08,C101210,103719.69,72286.61,C100654,96293.14,127726.22,9,584,0,2,1,1,0.158253865086575,0.3030579825296431,0,0.0,-2.5982978,-1.2840501,-3.47151,-0.35090783,-0.76111835,-2.3714848,-0.14507683
345,TRANSFER,21322.65,C100264,175103.56,153780.91,C100291,388394.53,409717.18,9,370,0,0,1,1,0.2840015126298672,0.12177165330048116,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,24630.99,C101426,155903.91,131272.92,C101749,469402.7,494033.69,9,390,0,0,1,1,0.33349963105721164,0.15798827624015332,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,9004.26,C101609,94212.48,85208.22,C101909,16383.13,25387.39,9,584,0,0,1,1,0.9980470183524371,0.09557396217571176,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,3867.86,C100152,35735.76,31867.9,C100968,1129945.77,1133813.63,9,578,0,0,1,1,0.0655480855793176,0.10823500045892405,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,1678.96,C101820,311940.58,310261.61,C101847,2642946.52,2644625.49,9,645,0,0,1,1,1.039468123043599,0.005382307104769761,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,6438.37,C100366,378237.13,371798.76,C101245,147908.34,154346.71,9,646,0,0,1,1,0.08033010870244066,0.017022046460642294,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,17282.47,C100643,31313.23,14030.76,C100509,68285.14,85567.62,9,445,0,1,1,1,0.3504227700197365,0.5519223024900338,0,0.0,-2.5943441,-1.4526827,-3.7594745,0.19323318,-0.7246261,-2.6110082,-0.15695137
345,TRANSFER,13433.99,C101058,44080.94,30646.95,C101306,176587.58,190021.56,9,624,0,0,1,1,0.9310486377980386,0.3047573395667152,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,74177.95,C100754,360342.98,286165.03,C101452,1013621.71,1087799.66,9,626,0,0,1,1,0.9154472830210268,0.2058537396787916,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
345,TRANSFER,4733.88,C101768,300455.5,295721.62,C100302,3585.99,8319.87,9,436,0,0,1,1,0.8280620954274232,0.015755677629465926,0,0.0,-2.3673913,-1.6410142,-3.7581031,-0.6128197,-0.6993303,-2.6638985,-0.21017267
346,TRANSFER,27517.79,C100339,271773.5,244255.71,C101088,118764.28,146282.07,10,496,0,0,1,1,0.2549929592568885,0.10125266076346665,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
346,TRANSFER,78886.76,C101135,94664.11,15777.35,C100133,145642.03,224528.79,10,618,0,1,1,1,1.7283400838342806,0.8333333509394426,0,0.0,-2.7867017,-1.4412465,-3.890957,0.19856392,-0.7349593,-2.2936003,-0.15695137
346,TRANSFER,39681.62,C101038,47617.95,7936.32,C101914,6739.15,46420.78,10,380,0,0,1,1,1.2483808923545545,0.8333332283309132,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
346,TRANSFER,22655.8,C100569,173378.58,150722.78,C101169,23716.67,46372.47,10,593,0,0,1,1,1.3310984028474324,0.1306724279319856,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
346,TRANSFER,57024.67,C100322,387822.85,330798.18,C100384,224323.73,281348.4,10,324,0,0,1,1,1.3997853903633133,0.14703793239619584,22,0.0,-2.5804498,-1.6656394,-3.8895862,-0.6055461,-0.7091306,-2.3080773,-0.07008602
346,TRANSFER,1375198.96,C100046,218061.21,0.0,C100791,86660.72,1461859.68,8,-68,0,0,1,1,15.518977902099095,2.0,414,3.4,-0.2894191,1.3931228,1.6202179,-0.46302205,-0.9361397,-4.660367,-0.05982505
346,TRANSFER,292.17,C100411,653967.61,653675.44,C101206,175541.13,175833.3,10,339,0,0,1,1,0.2504059477024646,0.000446765245758884,7,0.0,-2.5804498,-1.6359926,-3.8895862,-0.6055461,-0.7091306,-2.3287332,-0.1615793
346,TRANSFER,2012674.25,C101922,26319.2,0.0,MULE915858,0.0,2012674.25,16,169,1,1,1,1,11.416492719801116,2.0,177,99.7,5.2949657,-0.5175904,2.1627347,0.19188641,-0.73092496,-0.62529826,-0.13241899
346,TRANSFER,61903.97,C100378,103897.2,41993.23,C101903,74811.61,136715.58,10,453,0,0,1,1,1.0128349784915216,0.5958194253550625,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
346,TRANSFER,125610.36,C100190,235936.51,110326.15,C100167,12694.56,138304.92,10,656,0,0,1,1,1.6042521250001305,0.5323905147194048,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
346,TRANSFER,1913.88,C101281,248283.0,246369.12,C101361,6561.3,8475.18,10,609,0,1,1,1,1.2456341495417027,0.007708461715059026,0,0.0,-2.7867017,-1.4412465,-3.890957,0.19856392,-0.7349593,-2.2936003,-0.15695137
346,TRANSFER,19193.27,C100089,173058.29,153865.01,C100834,178424.59,197617.87,10,365,0,0,1,1,0.262019073026884,0.11090638882425106,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
346,TRANSFER,14057.43,C100872,27218.74,13161.32,C100225,130765.12,144822.55,10,322,0,0,1,1,0.11999258029994363,0.516461452660924,24,0.0,-2.5804498,-1.6656394,-3.8895862,-0.6055461,-0.7091306,-2.3080773,-0.07008602
346,TRANSFER,27015.87,C100983,134745.78,107729.91,C101434,21266.65,48282.52,10,438,0,1,1,1,1.026697947424301,0.20049511012515567,0,0.0,-2.7867017,-1.4412465,-3.890957,0.19856392,-0.7349593,-2.2936003,-0.15695137
346,TRANSFER,8347.35,C101025,100296.29,91948.95,C101595,1965557.82,1973905.16,10,545,0,1,1,1,0.059480986790815094,0.08322690699725784,0,0.0,-2.7867017,-1.4412465,-3.890957,0.19856392,-0.7349593,-2.2936003,-0.15695137
346,TRANSFER,12869.44,C101567,23661.1,10791.66,C101268,67802.15,80671.6,10,330,0,0,1,1,0.09216038269348559,0.5439070880052069,16,0.0,-2.5804498,-1.6363716,-3.8895862,-0.6055461,-0.7091306,-2.329112,-0.16082121
346,TRANSFER,28235.89,C101348,188558.85,160322.97,C101595,1965557.82,1993793.71,10,399,0,1,1,1,0.8527273260503166,0.14974576902648695,0,0.0,-2.7867017,-1.4412465,-3.890957,0.19856392,-0.7349593,-2.2936003,-0.15695137
346,TRANSFER,25562.55,C101145,154321.08,128758.54,C101433,112261.48,137824.03,10,489,0,0,1,1,1.0275458113696891,0.16564522487789743,0,0.0,-2.559749,-1.6295782,-3.8895862,-0.60748893,-0.70966333,-2.3464909,-0.21017267
347,TRANSFER,59853.92,C100274,114948.6,55094.68,C100606,29988.94,89842.86,11,341,0,1,1,1,0.9609068513480769,0.5207016005414593,6,0.0,-2.6011677,-1.2727561,-3.8894126,0.22181885,-0.74246174,-2.706846,-0.10915306
347,TRANSFER,43393.92,C101439,994519.88,951125.95,C100677,181750.74,225144.66,11,647,0,0,1,1,0.986302901739216,0.043633034263729345,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
347,TRANSFER,8596.47,C100887,117006.88,108410.41,C100492,247495.22,256091.69,11,556,0,0,1,1,0.901394856965391,0.07346978228972517,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
347,TRANSFER,9676.08,C100263,78121.78,68445.7,C100814,99573.21,109249.29,11,564,0,1,1,1,0.06812770454694218,0.12385892896961641,0,0.0,-2.5867443,-1.2727561,-3.8894126,0.2230149,-0.7429945,-2.703748,-0.1273375
347,TRANSFER,23356.32,C100857,114851.84,91495.52,C101239,24787.33,48143.65,11,443,0,0,1,1,0.37573981226146363,0.2033604337553495,0,0.0,-2.3507016,-1.4610878,-3.8880417,-0.61479807,-0.71769863,-2.7883985,-0.18055879
347,TRANSFER,23269.8,C101687,164880.67,141610.86,C100581,315400.51,338670.31,11,383,0,1,1,1,0.43897174179770254,0.14113115867372444,0,0.0,-2.5867443,-1.2727561,-3.8894126,0.2230149,-0.7429945,-2.703748,-0.1273375
